ID,NAME,SLUG,COUNTRY,COUNTRY-SLUG,LAT,LON
2URB6n7tLASjGGwLeoCah9,"Galheta, Brazil",galheta-florianopolis-brazil,Brazil,brazil,-27.5921,-48.4254
2tP3xrZNrUXrfg5lULOpjl,"Siutghiol Lake / Mamaia, Romania",siutghiol-lake-mamaia-romania,Romania,romania,44.2371,28.6205
2TTEDjddvzCqBa4PevvKos,"Morro dos Conventos, Brazil",morro-dos-conventos-brazil,Brazil,brazil,-28.9432,-49.3623
2tTKz8KRbQH8T6yffJyjct,"North Entrance, Australia",north-entrance-australia,Australia,australia,-33.3405,151.5041
2tUYnttPZPJQTK260rTwe4,"Island of Newfoundland / Pond Rd, Canada",island-of-newfoundland-pond-rd-canada,Canada,canada,47.5029,-53.0223
2Tv6wOJuuarDlviCj0328s,"Florence South Jetty, Oregon (USA)",florence-south-jetty-oregon-usa,Oregon (USA),oregon-usa,44.0138,-124.1373
2TVYcpDspyPR2QqVgRiBXy,"Usedom / Peenemuende, Germany",usedom-peenemuende-germany,Germany,germany,54.1396,13.8265
2TwBv3RXpArxY8oPrw6PFx,"Kilifi, Kenya",kilifi-kenya,Kenya,kenya,-3.6304,39.8715
2tY8s3uOhabo8xfn3AEZjV,"Iberostar, Brazil",iberostar-brazil,Brazil,brazil,-12.5527,-37.9868
2tzaNrALgGIDmzRoKcHqhO,"Garretstown, Ireland",garretstown-ireland,Ireland,ireland,51.6439,-8.5796
2TzEB9eLHbCGu2cXsMnfjh,"Caorle, Italy",caorle-italy,Italy,italy,45.6091,12.9005
2U1vDUdlp4IbkIqjR9zjLc,"Westport, Washington (USA)",westport-washington-usa,Washington (USA),washington-usa,46.8858,-124.1268
2U6sf6oC6WlQH0Zy05Afhv,"Lesvos / Plomari, Greece",lesvos-plomari-greece,Greece,greece,38.9665,26.3945
2u8W7DlySscEmXFhuRUbVU,"Playon, Peru",playon-peru,Peru,peru,-14.0235,-76.2614
2UA0eXmYiO3t9c42H5jeJ6,"Tarqua Bay, Nigeria",tarqua-bay-nigeria,Nigeria,nigeria,6.4011,3.3947
2ucnhHeXzzb8dTovtrAjbf,"Ducks, South Africa",ducks-south-africa,South Africa,south-africa,-34.1939,24.8573
2UCYEW3Ifuj4yHw74yzcRH,"Sutton, Ireland",sutton-ireland,Ireland,ireland,53.393,-6.1059
2uD7Fb5AwoIowhHGcBzwMX,"Cayo Santa Maria / Melia Buena Vista West Beach, Cuba",cayo-santa-maria-melia-buena-vista-west-beach-cuba,Cuba,cuba,22.6666,-79.0894
2UDWgbdEHfiqTqXnh6wB8S,"Pedasi, Panama",pedasi-panama,Panama,panama,7.5585,-80.0195
2UdXE0qxvtCxQAmlCynyKt,"Binnenschelde, Netherlands",binnenschelde-netherlands,Netherlands,netherlands,51.4875,4.2658
2uesIXmg4qq5rXqgjNxyb9,"Datca, Turkey",datca-turkey,Turkey,turkey,36.7634,27.7546
2Uf59uvaYp34aARRgKauph,"LeCount Hollow Beach, Massachusetts (USA)",lecount-hollow-beach-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.923,-69.9739999999999
2ufsrZ8lgw0wh2bTUW2KLD,"Mossies, Ireland",mossies-ireland,Ireland,ireland,52.3032,-10.0412
2uiEjZiWdTb8tz8drXkzJp,"Graveyards, Namibia",graveyards-namibia,Namibia,namibia,-21.7592,13.9652
2UIyhG1mzvxYwwHC53wXdC,"Oceano Dunes State Vehicular Recreation Area, California (USA)",oceano-dunes-state-vehicular-recreation-area-california-usa,California (USA),california-usa,35.0997,-120.6301
2ujccXnkVNZ9fGvj3bpKue,"Port Angeles / Ediz Hook, Washington (USA)",port-angeles-ediz-hook-washington-usa,Washington (USA),washington-usa,48.1411,-123.4431
2ujmBUoip7ITYeq1X0xPqz,"Rarotonga / Muri Beach, Cook Islands",rarotonga-muri-beach-cook-islands,Cook Islands,cook-islands,-21.2537,-159.7286
2umWXmtTm2ZcKY1LVl4W6L,"Pecem, Brazil",pecem-brazil,Brazil,brazil,-3.5413,-38.8519
2UPWaL6nJQDHPOBq2IAsFY,"Vieques / Bahia De La Chiva, Puerto Rico",vieques-bahia-de-la-chiva-puerto-rico,Puerto Rico,puerto-rico,18.1129,-65.3893
2uQAbohZ790chrqivHZKRU,"Isle of Palms / Breach Inlet, South Carolina (USA)",isle-of-palms-breach-inlet-south-carolina-usa,South Carolina (USA),south-carolina-usa,32.7692,-79.8119
2vKI6BAdYSRmTY3KbMwa07,"Prainha, Brazil",prainha-brazil,Brazil,brazil,-29.343,-49.7254
WXPfdreqf0MiTW8D0nvop,"Prainha, Brazil",prainha-fortaleza-brazil,Brazil,brazil,-3.9048,-38.3428
2uRkXyvbXMKyelaTKyKrgd,"Kho Samet / Phai Beach, Thailand",kho-samet-phai-beach-thailand,Thailand,thailand,12.5639,101.4577
2V3ibLcULEcjtdPc9XLqAJ,"Honshu / Sun Beach, Japan",honshu-sun-beach-japan,Japan,japan,36.292,140.5602
2v3PiftBmDUj2qa9xmjG4R,"San Juan Islands / Eastsound, Washington (USA)",san-juan-islands-eastsound-washington-usa,Washington (USA),washington-usa,48.5801,-122.8556
2V3udarRTERAUPBAVlDZdL,"Lac de Monteynard-Avignonet / Treffort, France",lac-de-monteynard-avignonet-treffort-france,France,france,44.9093,5.6713
2v7etj9uiteIjkSUooM6dL,"Toroe / Oerudden Artlot, Sweden",toroe-oerudden-artlot-sweden,Sweden,sweden,58.8049,17.7985
2v9JSywWFeWiwpNrYjEWzS,"Gaia-Canidelo, Portugal",gaia-canidelo-portugal,Portugal,portugal,41.1154,-8.6642
2V9TVQOsakwmrnk9TXUPLq,"Gengorka, Ukraine",gengorka-ukraine,Ukraine,ukraine,46.0832,34.8355
2VbiBGFFA8fnL4XNw0jTPh,"Santa Marta, Colombia",santa-marta-colombia,Colombia,colombia,11.2366,-74.2193
2vcXGQUXEYW9PRvDSx6hbx,"Baie des Signes, Madagascar",baie-des-signes-madagascar,Madagascar,madagascar,-25.0508,46.9602
2vdOgn1XgGcVRScepK4Sk3,"Lung Kwu Tan, Hong Kong",lung-kwu-tan-hong-kong,Hong Kong,hong-kong,22.3869,113.9208
2vdvNoVLeVh78dRub8Y9GS,"Larkollen, Norway",larkollen-norway,Norway,norway,59.3059,10.6901
2VeEAkruz0Vhjg3T2a3xjt,"Watamu, Kenya",watamu-kenya,Kenya,kenya,-3.3625,40.0076
2Vjg5TP4aJrtAlfHhGVqS6,"Canyon Lake / Jacobs Creek Park, Texas (USA)",canyon-lake-jacobs-creek-park-texas-usa,Texas (USA),texas-usa,29.8809,-98.2245
2vjpuvJU0aq8nIkucWsShB,"Marina di Grosseto, Italy",marina-di-grosseto-italy,Italy,italy,42.7084,10.9858
2XTjzTITYtizNwKe0Q7Evk,"Praia do Forte, Brazil",praia-do-forte-florianopolis-brazil,Brazil,brazil,-27.4334,-48.5198
2VMiJriYQUiYhVJEK0XaYi,"Kleinmond, South Africa",kleinmond-south-africa,South Africa,south-africa,-34.341,19.0409
2vNpZazg9ODm4X6dG65OCU,"Lanzarote / Las Cucharas, Canary Islands",lanzarote-las-cucharas-canary-islands,Canary Islands,canary-islands,28.999,-13.4839
2vnYRfMxslN578cvnNMFZR,"Bornholm / Jomfrugaard, Denmark",bornholm-jomfrugaard-denmark,Denmark,denmark,54.9951,15.0375
2vPrasHIrmBeWiA7kek26p,"Natures Valley, South Africa",natures-valley-south-africa,South Africa,south-africa,-33.9821,23.5606
2VPRnxzw9JGv9rV4gQcgan,"Duck Pond, England (UK)",duck-pond-england-uk,England (UK),england-uk,50.6209,-3.4208
2vTFb4EBW9t7K0rgsFBRfI,"Praia Azul, Portugal",praia-azul-portugal,Portugal,portugal,39.1102,-9.3956
2Vv2QJIDUJuiWrWMvoV1et,"Spiaggia Duoglie, Italy",spiaggia-duoglie-italy,Italy,italy,40.6262,14.5883
2vwNAd4ZutdrJo6XEYvJDE,"Lindhoeft, Germany",lindhoeft-germany,Germany,germany,54.4638,9.9472
2VxMM9TysSETPgdA52FcIp,"Meisho Maru, South Africa",meisho-maru-south-africa,South Africa,south-africa,-34.829,19.9838
2vZAaGysDW3lHzgpTajNz5,"I & J, South Africa",i-j-south-africa,South Africa,south-africa,-34.1604,18.3285
2w21SLxV4SRs3SRhBWtFjv,"Scharmuetzelsee / Wendisch Rietz, Germany",scharmuetzelsee-wendisch-rietz-germany,Germany,germany,52.2134,14.0138
2w78oriMukSAx1WgVsa47h,"Agrelo Beach, Spain",agrelo-beach-spain,Spain,spain,42.3347,-8.7687
2W84sm6MEwhxhdqdKagmkT,"North Bimini / Mangroves, Bahamas",north-bimini-mangroves-bahamas,Bahamas,bahamas,25.7365,-79.2475
2w8aHGD1Sh3U54lLfrcGd0,"Isla Margarita / La Restinga, Venezuela",isla-margarita-la-restinga-venezuela,Venezuela,venezuela,11.0063,-64.154
2WaKoXnBjdo8oRo8uXDEps,"Cola Beach, South Africa",cola-beach-south-africa,South Africa,south-africa,-34.0396,22.8187
2waN8U11CchKnIYTy2r8T8,"Piscinas, Peru",piscinas-peru,Peru,peru,-4.4462,-81.2762
2wBtS2USMtaS22wfi6ja7i,"Fethard on Sea, Ireland",fethard-on-sea-ireland,Ireland,ireland,52.1984,-6.8286
2wCVtLRHO7uKS1tTkSEuK8,"Carrapateira, Portugal",carrapateira-portugal,Portugal,portugal,37.1982,-8.9031
2WD2KBtKHQvfrD6SLoZLHl,"Playa Salgar, Colombia",playa-salgar-colombia,Colombia,colombia,11.0208,-74.9336
2Wd55zoeoDCjWokdO1vm4F,"Punta Araya, Venezuela",punta-araya-venezuela,Venezuela,venezuela,10.6324,-64.2965
2WE5SD3nmClag2IlmMxKkA,"Vievis, Lithuania",vievis-lithuania,Lithuania,lithuania,54.7569,24.8312
2WF8pzn3Anl48ZFkanYqMH,"Aldinga Beach, Australia",aldinga-beach-australia,Australia,australia,-35.2895,138.4443
2wGF2fPl830spMUAsDK1d2,"Cruz das Almas, Brazil",cruz-das-almas-brazil,Brazil,brazil,-9.6341,-35.6972
2WHiqDJvx0LcVoXvjIBIMw,"Punta de las Entinas, Spain",punta-de-las-entinas-spain,Spain,spain,36.6819999999999,-2.7685
2wHkUwh9noITQHLqedQYtc,"Embuaca, Brazil",embuaca-brazil,Brazil,brazil,-3.2083,-39.3056
2WHl4M9NaVqptzyvl9KKy4,"Porto Badino, Italy",porto-badino-italy,Italy,italy,41.2812,13.1988
2WJol7O1dcBh4yuWYWB9TL,"Long Beach Island / Ship Bottom 33rd Street, New Jersey (USA)",long-beach-island-ship-bottom-33rd-street-new-jersey-usa,New Jersey (USA),new-jersey-usa,39.6342,-74.1846
2WkLKCzLOfXYDlDvr5rJKU,"Palmeraie, Mauritius",palmeraie-mauritius,Mauritius,mauritius,-20.2073,57.7909
2WLv5jSOaDBa35lLQ0C6cL,"Alkandstrand, South Africa",alkandstrand-south-africa,South Africa,south-africa,-28.7994,32.0982
2wm6RYHjWTGUJvk7zp5VUp,"Gefosse-Fontenay, France",gefosse-fontenay-france,France,france,49.3729,-1.1006
2WMB0r5OSlAfDLgCJvK5pE,"Dina Huapi, Argentina",dina-huapi-argentina,Argentina,argentina,-41.0804,-71.1851
2WqzuYRLPPqShpbngjhDTK,"El Gouna / Club Med, Egypt",el-gouna-club-med-egypt,Egypt,egypt,27.3857,33.6859
2wS8rps8DXZ3aktr8ZfKV3,"Hatteras / Cape Point, North Carolina (USA)",hatteras-cape-point-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.2215,-75.5298
2wuZzc1FYuYx7ZqCufPAaL,"St Raphael, Cyprus",st-raphael-cyprus,Cyprus,cyprus,34.7117,33.1652
3EF5dBFWkdyVn3bAHG1J98,"Praia do Forte, Brazil",praia-do-forte-natal-brazil,Brazil,brazil,-5.7594,-35.1957
2wvGNyvm79wEToKQfZRZxO,"Chin-Sui, Taiwan",chin-sui-taiwan,Taiwan,taiwan,24.7862,121.8177
2WW0SG3DgTA8Tpx0szS5P3,"Koh Samui / Hua Thanon, Thailand",koh-samui-hua-thanon-thailand,Thailand,thailand,9.4385,100.0228
2wxKNvWUD5dWWlCmT5I4B2,"Soldatka, Kazakhstan",soldatka-kazakhstan,Kazakhstan,kazakhstan,43.6218,51.2055
2wXOg1zg3j7GMJXz1a2zKn,"Durban Kitebeach, South Africa",durban-kitebeach-south-africa,South Africa,south-africa,-29.8262,31.0371
2wXzyIe5tc5mpnkX1KTwvU,"Faroe / Skarsand, Sweden",faroe-skarsand-sweden,Sweden,sweden,57.9796,19.2948
2wzh7fQs6JOOBCnvAnyIAo,"Schillig, Germany",schillig-germany,Germany,germany,53.7049,8.0312
2X0fdcoO31jofhJh5qhOqN,"Voronezh / Kite Beach, Russia",voronezh-kite-beach-russia,Russia,russia,51.6965,39.2564
2x0JBL1qC9970bOdYlnIe9,"Lillskaersudden, Sweden",lillskaersudden-sweden,Sweden,sweden,63.6682,20.0331
2x3pG5OLh119ymlt874xSZ,"Kitebeach, Australia",kitebeach-australia,Australia,australia,-34.8495,138.4759
2X3v3VA2OR4O0GjGorQC91,"Crissey Field, Oregon (USA)",crissey-field-oregon-usa,Oregon (USA),oregon-usa,41.9995,-124.2118
2X5r7J5nBel3AX8sjZtFPJ,"Le Rocher, France",le-rocher-france,France,france,46.4019,-1.5103
2X6l0NY1qXDnBTYSiIEXfy,"Santa Comba, Spain",santa-comba-spain,Spain,spain,43.556,-8.2907
2xC2hdYpkZsgrOe02XoM1o,"Urnersee / Fluelen, Switzerland",urnersee-fluelen-switzerland,Switzerland,switzerland,46.9165,8.6231
2xChrHFeBHtYLZ5XdIkmLl,"Nicholson Ave, Mississippi (USA)",nicholson-ave-mississippi-usa,Mississippi (USA),mississippi-usa,30.2891,-89.3588
2Xde1zjKTCHsHFhb7Rxk4g,"Makadi Palace, Egypt",makadi-palace-egypt,Egypt,egypt,27.0057,33.9108
2xfmspesSLTaTEdbE0W09p,"Ilhazinha, Angola",ilhazinha-angola,Angola,angola,-8.9471,13.0917
2xghw3W7wRL4W3vWgcG2B2,"Kappalady, Sri Lanka",kappalady-sri-lanka,Sri Lanka,sri-lanka,8.1391,79.7074
2xI5a0YdtXi3j1zC1VwEuL,"Corsica / Palombaggia, France",corsica-palombaggia-france,France,france,41.5601,9.3334
2xiPgi6FloVRLpE1zT0geD,"Chambre d'Amour, France",chambre-d-amour-france,France,france,43.4961,-1.5457
2Xk7I4QeAtaM1wwgNqaZAY,"Bay Front Park, Maryland (USA)",bay-front-park-maryland-usa,Maryland (USA),maryland-usa,38.6787,-76.5312
2XkSdsYizKkPKfnjI7OKEI,"Oliva Nova, Spain",oliva-nova-spain,Spain,spain,38.9335,-0.0969999999999999
2xkzCiIOlv5DWhmG71IEs9,"Jeziorsko, Poland",jeziorsko-poland,Poland,poland,51.8146,18.7073
2Xo4Yv8E19qHLhKKfjORvS,"Santa Fe, Guam",santa-fe-guam,Guam,guam,13.4896,144.7752
2xqA0w8eIEjtIJIdeaIuB7,"Untersee / Allensbach Seegarten, Germany",untersee-allensbach-seegarten-germany,Germany,germany,47.7126,9.0684
2XrcbNfzYVmWJnBm28s7l4,"Horton, Wales (UK)",horton-wales-uk,Wales (UK),wales-uk,51.5476,-4.2012
2xRPl5gBZn88JwTEabBlzS,"Shipwreck, Oregon (USA)",shipwreck-oregon-usa,Oregon (USA),oregon-usa,46.1781,-123.9798
2xRvdezgU44klXM05gztwj,"Cherie Down Park, Florida (USA)",cherie-down-park-florida-usa,Florida (USA),florida-usa,28.3915,-80.5961
2XszYEGdVlmwAG3eTVKYfp,"North Geisum Island / Hide Out, Egypt",north-geisum-island-hide-out-egypt,Egypt,egypt,27.6836,33.6938
2XUFA46e36ZWXjO4bs44a0,"Camarauacu, Brazil",camarauacu-brazil,Brazil,brazil,-0.8671,-46.428
2Xv7knSf9bzmUGRqmWvkHd,"Lavrio, Greece",lavrio-greece,Greece,greece,37.7267,24.0533
2XvkfKrhKwTTJciud34Vmu,"Middle Beach, New Zealand",middle-beach-new-zealand,New Zealand,new-zealand,-45.9091,170.5073
2xwqRt215f7vUpzkwi8Ovk,"Stomio, Greece",stomio-greece,Greece,greece,39.9326,22.7169
2XWrkEBwVSwHLFBcnvHirr,"Lac du Bourget / Mottets, France",lac-du-bourget-mottets-france,France,france,45.6508,5.8906
2xyev4Eua8T0BT4xTkoGjN,"St. Margaret's Beach, Ireland",st-margaret-s-beach-ireland,Ireland,ireland,52.2353,-6.3218
2Y1cxz0necD3FUqhbWcZhN,"Grapevine Lake / Murrell Park East, Texas (USA)",grapevine-lake-murrell-park-east-texas-usa,Texas (USA),texas-usa,32.9987,-97.1007
2Y5EOaMBK14CKn8Jzcgll7,"Omaha, New Zealand",omaha-new-zealand,New Zealand,new-zealand,-36.3396,174.7807
2Y613ufoOMpxW9RTKL9K5T,"Alvor, Portugal",alvor-portugal,Portugal,portugal,37.1221,-8.6157
2yd6l8ENr14sV6ZW4xHq8y,"Voodoos, Australia",voodoos-australia,Australia,australia,-34.0482,151.19
2yg1uWBbRb0u7xoGWtD49D,"Pacific City, Oregon (USA)",pacific-city-oregon-usa,Oregon (USA),oregon-usa,45.2023,-123.9687
2yH70TU8kqKXPC3LMwRJKn,"Lamu Island / Kizingoni, Kenya",lamu-island-kizingoni-kenya,Kenya,kenya,-2.3376,40.8183
2yjW89bjtW4Dt4ecC1tmAG,"Maui / Embassy, Hawaii (USA)",maui-embassy-hawaii-usa,Hawaii (USA),hawaii-usa,20.9483,-156.6917
2yLGqESTQpidseEIaoil0H,"Sao Miguel / Areais, Portugal",sao-miguel-areais-portugal,Portugal,portugal,37.8181,-25.5442
2YowBYSvc4bsIQryxabpsi,"Jasmin Village, Egypt",jasmin-village-egypt,Egypt,egypt,27.1092,33.8298
2ypTwbxzMV9k5YaMEnT3Hi,"Oakura, New Zealand",oakura-new-zealand,New Zealand,new-zealand,-39.1167,173.9449
2yQGB1tKMXu47Pq0nVBopp,"Cornwallis, New Zealand",cornwallis-new-zealand,New Zealand,new-zealand,-36.9991,174.6035
2yrPd0NNVJtZXvVkwF16vw,"Semaphore Beach, Australia",semaphore-beach-australia,Australia,australia,-34.8402,138.4775
2YtHsDROQUbLnZDKA8YcfT,"Rovinj, Croatia",rovinj-croatia,Croatia,croatia,45.0895,13.6412
2yTYxJcgcrvfYzpmRB4vLn,"Pesqueira, Brazil",pesqueira-brazil,Brazil,brazil,-3.5063,-38.8961
2YUHqsj7GDT21vcFmMZZxo,"Nonura, Peru",nonura-peru,Peru,peru,-5.8425,-81.107
2yvNH5j55Awp5Vt1VvA94O,"Cape Bojeador South, Philippines",cape-bojeador-south-philippines,Philippines,philippines,18.5085,120.5814
2z1NYPupt0IbQ5XewCnl9n,"Al Mafjar, Qatar",al-mafjar-qatar,Qatar,qatar,26.1359,51.3028
2Z2QnBs7NljI3NCsO58k9Y,"Huasco, Chile",huasco-chile,Chile,chile,-28.4587,-71.2117
2z8UX9Gi6Vno8Ixz4SJjoY,"Watergate Bay, England (UK)",watergate-bay-england-uk,England (UK),england-uk,50.4456,-5.0437
2zAuLLZVEftXPcyOYTq5C2,"Lido di Campomarino, Italy",lido-di-campomarino-italy,Italy,italy,41.9626,15.0534
2zB1pSCZX8sk3yshyigCfS,"Keurboomstrand, South Africa",keurboomstrand-south-africa,South Africa,south-africa,-34.0054,23.4493
2ZcmISF1eLS6flkgfi01Hr,"Katwijk aan Zee, Netherlands",katwijk-aan-zee-netherlands,Netherlands,netherlands,52.2064,4.3935
2ZDLbeRgOHhws6Dwuwpgu4,"Isle of Wight / Yaverland, England (UK)",isle-of-wight-yaverland-england-uk,England (UK),england-uk,50.662,-1.1335
2ZfJjWd2VfjC4zKByjD2iU,"Ibiza / Playa Las Salinas, Spain",ibiza-playa-las-salinas-spain,Spain,spain,38.8421,1.3878
2zhdnHugWc12rOTNKsmJc0,"Harbour Island / Girl's Bank, Bahamas",harbour-island-girl-s-bank-bahamas,Bahamas,bahamas,25.5069999999999,-76.6384
2ZI0g4GVWVUvWCgzZwj5Sp,"Barbuda / Coco Point, Antigua and Barbuda",barbuda-coco-point-antigua-and-barbuda,Antigua and Barbuda,antigua-and-barbuda,17.5436,-61.7666
2zID0BklSToauEpjd6KSMc,"Taiba Point, Brazil",taiba-point-brazil,Brazil,brazil,-3.5054,-38.9041
2zkC4QlaQWWNbipCcBDOot,"Fuerteventura / Flag Beach, Canary Islands",fuerteventura-flag-beach-canary-islands,Canary Islands,canary-islands,28.7212,-13.8418
2ZKEQknTBWiJTLZVRbBGAL,"Als / Drejby, Denmark",als-drejby-denmark,Denmark,denmark,54.8666,10.008
2zKkpyY5AhKzqCziuDUhWT,"Honshu / Omaezaki, Japan",honshu-omaezaki-japan,Japan,japan,34.6283,138.1219
2ZMcayoBnczTGEPvaCvxCF,"Eagle Beach, Aruba",eagle-beach-aruba,Aruba,aruba,12.5574,-70.0552
2zMRc7GBVwDNsK0S5mvzYG,"White Point, Florida (USA)",white-point-florida-usa,Florida (USA),florida-usa,30.4513,-86.4212
2ZqEnlWF1fB3SRCdJmquRo,"Fehmarn / Fluegger Strand, Germany",fehmarn-fluegger-strand-germany,Germany,germany,54.4495,11.0047
2zqTrB6C6HCHCGegiFuHtZ,"Lake Garda / Castelletto di Brenzone, Italy",lake-garda-castelletto-di-brenzone-italy,Italy,italy,45.7158,10.7724
2Zu0YWzD7gZRucIbHLwR84,"Lake Taupo / Waitetoko Beach, New Zealand",lake-taupo-waitetoko-beach-new-zealand,New Zealand,new-zealand,-38.9059,175.9205
2zUcozjZgkCrRQyNpBzduI,"Doodles Beach, South Africa",doodles-beach-south-africa,South Africa,south-africa,-33.8105,18.4685
2ZWNX6bNWOHOx4tFHa7Y33,"Ilhabela / Castelhanos, Brazil",ilhabela-castelhanos-brazil,Brazil,brazil,-23.8533,-45.2883
2ZX7cUS3qUgpjdv1VhCgCq,"Lydd-on-Sea, England (UK)",lydd-on-sea-england-uk,England (UK),england-uk,50.9475,0.9682
2zzxlqQWt4fjAAO3KNRX0f,"West Kirby Basin, England (UK)",west-kirby-basin-england-uk,England (UK),england-uk,53.3672,-3.1868
301UxghlkuWghY1B5jV4yx,"Cusapin, Panama",cusapin-panama,Panama,panama,9.186,-81.8946
303fWspVR1h3VRcSTIew2G,"Playon de Bayas, Spain",playon-de-bayas-spain,Spain,spain,43.566,-6.0644
305Hx4XUW57BrzYYWtTE4E,"Harwood, New Zealand",harwood-new-zealand,New Zealand,new-zealand,-45.8116,170.6788
306KLRJDlCIUqsu1JysPyc,"Cayo Las Brujas / Playa Salinas, Cuba",cayo-las-brujas-playa-salinas-cuba,Cuba,cuba,22.6256,-79.1693
30E3vyxCoHbfDX3MAkf9st,"Pointe Saint-Gilles, France",pointe-saint-gilles-france,France,france,47.8613,-4.091
30JBwYy49pKubYrgHOJZSl,"Riuet, Spain",riuet-spain,Spain,spain,42.1456,3.1165
30n3GMbVQ4zKjQxsakIgo,"Bahia Beach, Florida (USA)",bahia-beach-florida-usa,Florida (USA),florida-usa,27.729,-82.4764
30okDkbC4EHxTElZQjnBc9,"Troon South Beach, Scotland (UK)",troon-south-beach-scotland-uk,Scotland (UK),scotland-uk,55.5378,-4.6571
30OpA7ZiPrD5iRjtRLZECm,"Albaek, Denmark",albaek-denmark,Denmark,denmark,57.5941,10.4282
30pmLiQiMNt2fupPgYpjag,"Lake Superior / Copper Harbor, Michigan (USA)",lake-superior-copper-harbor-michigan-usa,Michigan (USA),michigan-usa,47.4749,-87.8992
30poqxfuYGwVyZD2CHcI0v,"Marsa Alam North Channel, Egypt",marsa-alam-north-channel-egypt,Egypt,egypt,25.1072,34.8776
30PxYBAS6fN9w8ft6n7Vtz,"Lesvos / Skala Kallonis, Greece",lesvos-skala-kallonis-greece,Greece,greece,39.2067,26.2041
312KQNfd85W5yLHDt9xhna,"Laguito, Colombia",laguito-colombia,Colombia,colombia,10.3973,-75.5647
313kdsTYHJhmFtE2F9dQg4,"Mirador 9, Argentina",mirador-9-argentina,Argentina,argentina,-38.1031,-57.5578
314FDLYb7C7dju5ihnbiAz,"Gili Trawangan, Indonesia",gili-trawangan-indonesia,Indonesia,indonesia,-8.3579,116.0414
319DQZE3vwEjkELYA8fQXx,"Brancaster, England (UK)",brancaster-england-uk,England (UK),england-uk,52.974,0.6333
31BHrD8jQeW6LGiXgZfImn,"Sicily / Lo Stagnone, Italy",sicily-lo-stagnone-italy,Italy,italy,37.875,12.4859999999999
31bvs6EPcRkxX1ecG0KPyq,"Adicora, Venezuela",adicora-venezuela,Venezuela,venezuela,11.9422,-69.8016
31cb08g6wK2iFcL1BYhJZH,"Sandy Beach, Lebanon",sandy-beach-lebanon,Lebanon,lebanon,34.3095,35.7147
31CGjUfjabrSROj0yraUJa,"Jekyll Island, Georgia (USA)",jekyll-island-georgia-usa,Georgia (USA),georgia-usa,31.0551,-81.4062
31DLlHqSV7bcFwAZdp2DC8,"Ramp Road, New Zealand",ramp-road-new-zealand,New Zealand,new-zealand,-34.9441,173.3838
31I5dBH6YS2fA10avoEkZM,"Ambergris Caye / San Pedro, Belize",ambergris-caye-san-pedro-belize,Belize,belize,17.9205,-87.9949
31KQlAUZfauwvkvlC9SEC7,"Saint Augustine 16th Street, Florida (USA)",saint-augustine-16th-street-florida-usa,Florida (USA),florida-usa,29.8553,-81.2651
31MIrY3fcyXlv8LS7plew7,"Oberoi, Egypt",oberoi-egypt,Egypt,egypt,27.0796,33.882
31N9OLfbGeXQydyc5gsD8U,"Lac de Neuchatel / Portalban, Switzerland",lac-de-neuchatel-portalban-switzerland,Switzerland,switzerland,46.923,6.9537
31NK4yDkRXKUZV40nqeKHH,"Marina Bay, California (USA)",marina-bay-california-usa,California (USA),california-usa,37.9083,-122.3507
31o7dOF9yURcjL3TgJxFQK,"Toroe / Baksidan, Sweden",toroe-baksidan-sweden,Sweden,sweden,58.8082,17.8127
31RbF8pUVNfHmH9asCwJjs,"Niendorf Hafenmole, Germany",niendorf-hafenmole-germany,Germany,germany,53.995,10.8096
31suKrTkhFTrUBeetiWla6,"Shore Road, England (UK)",shore-road-england-uk,England (UK),england-uk,50.6978,-1.9331
31TDNEZCuQfidI09IZYo9,"Riozinho, Brazil",riozinho-brazil,Brazil,brazil,-27.6847,-48.4798
31VIqMVlESLXa8s2FuDlrV,"Mar Menor / Lo Pagan, Spain",mar-menor-lo-pagan-spain,Spain,spain,37.8192,-0.7757
31zFRMxwQDJIIs5Tf9zkiI,"Sicily / Nizza di Sicilia, Italy",sicily-nizza-di-sicilia-italy,Italy,italy,37.9866,15.4071
320UrDrU9iUfSUujQZ6WMb,"Thinker Beach, Liberia",thinker-beach-liberia,Liberia,liberia,6.2156,-10.6216
3280xu9vPtfTCygy9qWqV1,"Foul Bay, Barbados",foul-bay-barbados,Barbados,barbados,13.1001,-59.4503
32e5qJKIbe5KGH4CdLtlm7,"Shack's, Puerto Rico",shack-s-puerto-rico,Puerto Rico,puerto-rico,18.5148,-67.1014
32EcMYQM6eBOgHwG5reqHN,"Manguinhos, Brazil",manguinhos-brazil,Brazil,brazil,-20.1934,-40.1903
32EMSdSbI9FpEoPpAJR6rM,"Sian Kaan, Mexico",sian-kaan-mexico,Mexico,mexico,20.1387,-87.4613
32ikaxUhqfvNiaUbXls9Lf,"Caranca, Italy",caranca-italy,Italy,italy,43.7845,7.6305
32k8w985n50JITEdghMseY,"Skyros / Kalamitsa, Greece",skyros-kalamitsa-greece,Greece,greece,38.8403,24.5658
32o9JWJWPIaCpowIL8o3uY,"Kapuluan, Philippines",kapuluan-philippines,Philippines,philippines,18.6315,120.8598
32SEWKXQu8vU6H6xNvNG2Q,"Cedar Island Beach, North Carolina (USA)",cedar-island-beach-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.0195,-76.3182
